in_640,in_488,major_length,minor_length,length_ratio,eccentricity,solidity,mean_intensity,max_intensity
True,True,11.949769381027362,10.732161412123157,1.1134541227076813,0.43977873678536983,0.9805825242718447,5282.178217821782,8162.0
True,True,21.775970490647822,10.273136103679017,2.1197003767576295,0.881724438093446,0.8789473684210526,4175.48502994012,7388.0
True,True,11.323180271512005,9.987832812699045,1.1336974168989047,0.4711191615700382,0.9368421052631579,5257.426966292135,8143.0
True,False,3.098386676965933,1.7888543819998317,1.7320507978864188,0.816496580927726,1.0,2530.4,2638.0
True,False,15.653336204996325,9.748767306109336,1.6056733838677215,0.7823877190663819,0.928,4708.129310344828,6655.0
True,False,13.133109253891577,9.809169395567851,1.3388604795057368,0.6649320959010475,0.9711538461538461,4534.455445544554,6651.0
True,False,3.265986323710904,0.0,326598632.3710904,1.0,1.0,2376.6666666666665,2473.0
True,False,10.287078981734119,8.891844291959515,1.156911730839364,0.5028560381918117,0.96,3676.5,4807.0
True,False,8.71050574705371,5.504098061828637,1.5825491539906016,0.7750565279925202,0.9487179487179487,2998.162162162162,3894.0
True,False,2.3094010767585034,1.3333333333333333,1.7320507945784966,0.816496580927726,1.0,2351.0,2379.0
True,False,3.0237157840738176,2.799416848895061,1.0801234458762559,0.377964473009227,1.0,2610.8571428571427,2936.0
True,False,11.463836078805091,9.84804278863679,1.1640725282379933,0.5118866487300594,0.967391304347826,4955.0224719101125,8209.0
True,False,17.479679506662695,9.507340073956344,1.8385457291214067,0.8391447602554829,0.927536231884058,4386.5703125,5512.0
True,False,4.8,3.098386676965933,1.5491933334829668,0.7637626158259734,0.8333333333333334,2324.6,2437.0
True,False,18.331476306687392,10.558062033747614,1.736253891171545,0.8174830672778516,0.93125,5598.422818791946,9778.0
True,False,10.21263824789547,5.753650072208513,1.7749842451272937,0.8261943020883039,0.9183673469387755,2508.511111111111,2845.0
True,False,10.698233012357202,9.289918030544245,1.1515960599078063,0.4959343137229704,0.9285714285714286,4329.820512820513,6217.0
False,True,10.809426742573741,5.642847295089342,1.915597952265093,0.8529269965945956,0.8823529411764706,27431.844444444443,38025.0
False,True,6.649303049046214,4.407246305987705,1.5087205416509704,0.7487847269755481,0.9583333333333334,19103.782608695652,24884.0
False,True,6.503349353377176,5.277485372016852,1.2322818317105115,0.5843487097907775,1.0,21512.40740740741,27946.0
False,True,8.71997345778686,4.831284499085443,1.8048975259868398,0.8324846735913861,0.9428571428571428,23846.515151515152,29120.0
False,True,5.733826014124255,5.0375140067593245,1.138225322063297,0.4776307722564948,0.9583333333333334,21578.869565217392,27373.0
False,True,9.744623737886796,6.518566122390551,1.494902949510026,0.7433166330734311,0.9245283018867925,34611.04081632653,62738.0
False,True,21.514710207630618,8.934275734937087,2.4081090422827685,0.9097011340429598,0.8238993710691824,41747.557251908394,65535.0
False,True,8.012842878644761,6.038142839213914,1.32703764696258,0.65738128610367,0.95,27118.973684210527,42019.0
False,True,13.535523234046531,9.154159966064372,1.4786199137264617,0.7366204963852986,0.9326923076923077,39885.75257731959,65535.0
False,True,12.350829180496167,6.579388366099367,1.8772002007606725,0.8462989663556028,0.8636363636363636,36014.40350877193,65535.0
False,True,11.060951445381626,10.048195182314723,1.100789866606244,0.41801832548759654,0.9456521739130435,31195.48275862069,49452.0
False,True,15.222010887034958,5.5785845656217825,2.728651090736279,0.9304253594516803,0.8428571428571429,23449.050847457627,28777.0
False,True,6.670067159959287,5.398412465054624,1.2355608599344376,0.5873279564607554,0.9333333333333333,23669.10714285714,34080.0
False,True,12.427722055768125,10.652941211573319,1.166600077601169,0.5149973294783501,0.9811320754716981,41883.769230769234,65535.0
False,True,2.0,2.0,0.999999995,0.0,1.0,17058.25,17704.0
True,True,10.45143290931088,9.754360570646009,1.0714626369306008,0.35908812436902654,0.9090909090909091,3865.35,5252.0
True,True,10.9948622164515,10.075880253388204,1.0912061208589898,0.40022445510378674,0.9456521739130435,4345.931034482759,5830.0
True,True,11.04363543686262,10.711489181534407,1.031008409698132,0.24340719201470717,0.9587628865979382,4290.720430107527,5700.0
True,True,17.536220152611264,9.21198883196965,1.9036301990202777,0.8509096225561751,0.8832116788321168,3306.7438016528927,4304.0
True,True,12.06140126711709,11.330607864952212,1.064497280307475,0.3427940737276687,0.9385964912280702,5942.971962616823,8408.0
True,True,11.1948574218893,7.25876955562984,1.5422527634568775,0.7612980096402158,0.9841269841269841,4178.612903225807,5449.0
True,True,11.451842388036255,10.230468673741951,1.1193858993220207,0.44936755002848,0.9484536082474226,4995.489130434783,7683.0
True,True,11.149993619430141,9.450271130509812,1.179859652029903,0.5307020831497786,0.9647058823529412,4012.670731707317,5540.0
True,True,10.337172865786023,10.315653077372193,1.0020861285496478,0.06449216582932422,0.9545454545454546,5316.047619047619,7991.0
True,True,10.721049048181767,9.412529948361438,1.139018849938207,0.47875491079009413,0.9294117647058824,4183.594936708861,5714.0
True,True,9.777713331263376,9.52574018265233,1.0264518172357258,0.2255575342205194,0.9605263157894737,4468.986301369863,7187.0
True,True,10.994003875998537,9.627309049228431,1.1419602101025348,0.4828786966069298,0.9540229885057471,3627.0722891566265,5263.0
True,True,8.394125028197701,7.200678865363742,1.165740782708307,0.5139441671397674,0.8823529411764706,2720.3777777777777,3462.0
True,True,12.565105056444757,9.110710647405796,1.379157513495503,0.6886642871796373,0.967741935483871,4675.333333333333,7342.0
True,True,9.226093346240217,5.957089164770732,1.5487586429483486,0.763609459941317,0.8571428571428571,2697.3571428571427,3280.0
True,False,10.551950412208638,9.565334864699652,1.103144902968174,0.4222074799677009,0.9080459770114943,4390.329113924051,6320.0
True,False,11.327452115726029,10.251181754823493,1.1049898807370397,0.42544206547907876,0.9381443298969072,3318.813186813187,4460.0
True,False,18.50677264827042,12.520830393688358,1.4780786937916461,0.7363930567077585,0.8882978723404256,4561.281437125748,6665.0
True,False,7.554050844502956,5.417223037021545,1.394450769136461,0.6969412571143917,0.8857142857142857,2353.1935483870966,2598.0
True,False,5.138093031466052,4.9396356140913875,1.0401765276788344,0.2752409412815902,1.0,2920.5,3476.0
True,False,16.65168574918451,12.380385721420842,1.345005406973977,0.6687454576298006,0.9190751445086706,4578.1194968553455,6755.0
True,False,15.615029038583925,10.510363605707502,1.4856792409396393,0.7395580326240446,0.9552238805970149,3711.2890625,5331.0
False,True,11.215990666904615,8.171673466154873,1.3725451340699217,0.6849676411251132,0.9090909090909091,33833.62857142857,64321.0
False,True,15.627084790727485,9.303374485686886,1.679722212405006,0.8034764539537816,0.9576271186440678,43332.94690265487,65535.0
False,True,22.37248580670612,10.81986389598195,2.0677234021711772,0.8752760347650855,0.6968085106382979,34386.916030534354,57496.0
False,True,6.341063442449138,5.829948411900614,1.087670590468431,0.39333316858172307,1.0,23166.44827586207,26586.0
False,True,10.771476427479687,8.247683017920016,1.3060002901440486,0.6432019098113403,0.958904109589041,43948.47142857143,65535.0
False,True,14.343287737076773,8.085034966325072,1.7740538883353467,0.8259927539569092,0.9680851063829787,45494.307692307695,65535.0
False,True,9.861019802889865,5.400114837798369,1.8260759411274765,0.8367256191767866,0.9318181818181818,25514.219512195123,34409.0
False,True,18.886223959506797,9.814170891304444,1.9243830323962001,0.8543810189464012,0.8807947019867549,35247.015037593985,65535.0
False,True,4.20883424647321,4.120630029101703,1.0214055148204317,0.2036532699906393,1.0,18253.071428571428,19172.0
False,True,12.299014168841694,8.485921961314798,1.4493433018140396,0.7238402002200842,0.9761904761904762,29961.170731707316,45159.0
False,True,9.108202694463683,6.251648807504061,1.4569280777515086,0.7272471570827812,0.9782608695652174,34874.177777777775,65535.0
False,True,9.988504906880133,5.080384714195584,1.9660922251240902,0.8609892583706891,0.9285714285714286,35522.51282051282,57179.0
True,True,5.971098560847527,1.8593259767334247,3.211431778747906,0.9502829948133152,0.9,2225.777777777778,2502.0
True,True,13.42345824641731,10.56126583852211,1.2710084604390222,0.6172375799625376,0.9327731092436975,5575.693693693694,8226.0
True,True,14.139212429140873,10.521821230037025,1.3437989589995274,0.6680026069786494,0.9590163934426229,4964.555555555556,7619.0
True,True,9.067043912953286,8.861741546211396,1.0231672697109957,0.2115956299720668,0.9692307692307692,2994.253968253968,3666.0
True,True,8.744970705836774,7.602478326386013,1.1502789378540823,0.49418924878060533,0.9285714285714286,3490.5,4554.0
True,True,10.418650238761165,9.154476408483069,1.138093514308006,0.47744356277308836,0.974025974025974,4051.44,5652.0
True,True,9.256169847687069,8.341235445609952,1.1096881147818183,0.4334988821612573,0.9838709677419355,4448.081967213115,5847.0
True,True,8.534997638404235,7.269670512243481,1.1740556346108328,0.5239510255003057,0.98,2885.530612244898,3554.0
True,True,11.256125340321558,9.741578122873756,1.1554724693257694,0.5010007630779271,0.9247311827956989,4337.2558139534885,6238.0
True,True,18.975274636606713,10.568042689246294,1.7955334943868098,0.830554382136573,0.9573170731707317,5693.630573248408,9055.0
True,True,16.780879988167037,10.43913771508451,1.6074967521353576,0.7829495239940106,0.9315068493150684,5040.580882352941,6830.0
True,True,10.338249762566514,9.870060377059172,1.047435310134596,0.29752862884056785,0.9523809523809523,4300.1,5983.0
True,True,12.855508784337127,9.521893165299986,1.350100084895367,0.6718515494841645,0.9320388349514563,4344.864583333333,6752.0
True,True,10.447973333528628,9.970503591072537,1.0478882262682025,0.29884950717249886,0.9647058823529412,3718.2195121951218,4886.0
True,True,16.953079589896145,11.049883994813213,1.5342314527927678,0.7583976586151707,0.8930817610062893,4678.450704225352,7257.0
True,True,12.486661418518747,9.975563044151787,1.2517249753959352,0.6014671449525192,0.9245283018867925,6612.102040816327,10523.0
True,True,9.67376420276284,8.062748451604351,1.1998097483544616,0.5525715394746318,0.9384615384615385,4197.622950819672,5940.0
True,True,10.120504849414134,9.932313439872749,1.0189473882888578,0.1919488124011319,0.9294117647058824,3844.1392405063293,5692.0
True,True,16.73814882228115,10.634845788135534,1.5738967108686828,0.7722113805546976,0.918918918918919,4022.8088235294117,6148.0
True,False,16.560977074111918,9.978674963669818,1.6596368874435192,0.7980875978471916,0.9136690647482014,3715.6771653543306,5857.0
True,False,8.455370766134987,8.146918097057716,1.0378612691356326,0.267636654917707,0.9152542372881356,3315.3703703703704,4553.0
True,False,7.550000611775721,6.539480390793816,1.1545260707348002,0.4997732593887055,0.9047619047619048,2738.9736842105262,3100.0
True,False,8.06196371339181,7.078411872565253,1.1389509182489268,0.47865887208355967,0.9166666666666666,2749.8863636363635,3103.0
True,False,12.607032434965165,5.824961047102825,2.1643118831828816,0.8868587644449116,0.8333333333333334,3073.7636363636366,3620.0
True,False,6.955082013900136,5.074375149662732,1.3706282635914537,0.6838822223145389,0.9655172413793104,3131.8571428571427,4436.0
True,False,8.811341682719176,6.840808015863684,1.2880556871944528,0.6302848723117871,0.94,3141.31914893617,3743.0
False,True,8.756616513229167,8.12342505272136,1.077946364448358,0.37335154234540013,0.9655172413793104,28437.73214285714,53314.0
False,True,10.995067351807037,8.906650876590739,1.2344783119725147,0.5863486746752041,0.9506172839506173,39355.97402597403,65535.0
False,True,4.469683560126718,3.639251447008734,1.2281876130099991,0.580573488073434,0.9230769230769231,18349.5,19402.0
False,True,17.68500415683628,6.883169625584368,2.569311101299751,0.9211493109872475,0.95,30407.76842105263,47541.0
False,True,23.3748688067348,10.671357111820779,2.1904307521428454,0.8897073987519302,0.7142857142857143,35160.00689655173,65535.0
False,True,5.733826014124253,5.0375140067593245,1.1382253220632967,0.4776307722564946,0.9583333333333334,20649.695652173912,23740.0
False,True,6.954746336136322,6.060508120617599,1.1475516881168832,0.4905368637237453,0.9166666666666666,17762.121212121212,22364.0
False,True,3.23606797749979,1.2360679774997898,2.618033967569555,0.9241763718304448,1.0,15810.5,15948.0
False,True,9.404262972251516,8.525287283130144,1.1031021769588538,0.422132086920343,0.9402985074626866,22651.85714285714,32097.0
False,True,4.318667337728677,3.6794648440311994,1.1737215897026902,0.523556754446835,1.0,16570.384615384617,19543.0
False,True,4.706787243316417,3.508232077228117,1.3416407826756094,0.6666666666666667,0.9285714285714286,15777.461538461539,17921.0
False,True,11.76679202180536,8.964300816412424,1.3126279728515662,0.6477764424820895,0.9540229885057471,30848.63855421687,54429.0
True,True,11.89538386199415,10.321474162488622,1.1524888463801717,0.49711030325157335,0.9504950495049505,4983.416666666667,7597.0
True,True,10.617918302826503,8.497857961074821,1.249481732804665,0.5995573080700164,0.9594594594594594,3905.56338028169,5023.0
True,True,15.35663195378517,10.110635374687128,1.5188592377728571,0.7526779601325705,0.95,4376.105263157895,5979.0
True,True,13.453654681058348,10.35119854904019,1.2997195063279543,0.6387711638031105,0.9732142857142857,5009.256880733945,7226.0
True,True,10.659912659350573,9.319060820364353,1.1438827209515914,0.4855381226998941,0.9397590361445783,6351.0,11480.0
True,True,13.47224192443828,11.225683197882832,1.2001266804837216,0.5529033862335485,0.9754098360655737,7470.798319327731,11971.0
True,False,3.0237157840738176,2.7994168488950604,1.080123445876256,0.3779644730092273,1.0,2761.285714285714,3479.0
True,False,15.08277367292557,9.416574619361745,1.6017261336087218,0.7811635408410855,0.923728813559322,4457.146788990825,6425.0
False,True,23.708201453090584,9.918850536948826,2.390216622467767,0.9082757114553421,0.91005291005291,50434.058139534885,65535.0
False,True,12.391088707621847,4.77950171976421,2.5925482211789355,0.9226155200270821,0.782608695652174,19109.527777777777,27173.0
False,True,10.271260630069678,6.315480038299811,1.626362612424815,0.7886292402665401,0.9622641509433962,30770.49019607843,55700.0
False,True,4.907725735659753,3.279400065550629,1.4965315675415782,0.7439711284387783,0.9285714285714286,23158.923076923078,24311.0
False,True,2.3094010767585034,1.3333333333333333,1.7320507945784966,0.816496580927726,1.0,24042.333333333332,24175.0
True,True,12.544327105789828,9.752531959630355,1.286263623113792,0.6289501834843373,0.95,4341.821052631579,6527.0
True,True,10.636649980840042,8.036812008969676,1.3234911997112588,0.6550594165767077,0.9305555555555556,3563.0,5496.0
True,False,5.274258481434536,1.946056459258261,2.710228898673644,0.9294403032006735,1.0,3934.8888888888887,5050.0
True,False,7.0611366942846026,5.751334504671721,1.2277388276184529,0.5801558665354443,0.9411764705882353,2496.28125,2837.0
True,False,10.76568482869629,9.89790436884506,1.0876731494502967,0.3933382231027169,0.9882352941176471,4430.357142857143,6180.0
True,False,9.760984633231645,8.740693430709648,1.116728861324664,0.445116816082609,0.9710144927536232,3394.0746268656717,5394.0
True,False,11.680173086689841,7.139759114652409,1.6359337735022645,0.791420826038343,0.9558823529411765,2737.7846153846153,3071.0
True,False,11.128042125258629,10.085140895804159,1.1034096825413975,0.42267420860687277,0.946236559139785,5037.272727272727,7824.0
True,False,11.616249678686957,9.675560056692822,1.2005764626147866,0.5533735434826167,0.9361702127659575,4238.136363636364,5887.0
False,True,7.481288665623517,7.100408962162514,1.0536419373805452,0.3150079736229223,0.9767441860465116,38661.69047619047,65535.0
False,True,8.610512121737772,7.686607383782055,1.1201966850424925,0.4506506893828848,0.9454545454545454,42819.307692307695,65535.0
False,True,6.02558647002035,5.495560338305154,1.0964462380762787,0.41010699147774965,0.8666666666666667,23513.73076923077,36861.0
False,True,10.045940773330578,7.968520273511042,1.2607034199458917,0.608950834260085,0.9402985074626866,35587.60317460317,65535.0
False,True,4.318667337728677,3.6794648440311994,1.1737215897026902,0.523556754446835,1.0,17684.23076923077,19442.0
False,True,6.706876390460693,5.478525522542964,1.2242119436372447,0.5768472749474636,0.9354838709677419,28683.241379310344,49834.0
True,True,12.153447650403216,10.903323695339793,1.1146553086790578,0.4417497275476587,0.9454545454545454,5218.3942307692305,7095.0
True,True,12.968213010016985,8.993522728196698,1.441950322195689,0.7204516524042218,0.90625,5038.413793103448,7407.0
True,True,11.430819825832154,10.367834057174138,1.1025272734662646,0.42111545809388906,0.9207920792079208,7650.086021505376,12129.0
True,True,10.420924143009017,9.062744577399918,1.1498640442209302,0.4936370289992607,0.9367088607594937,3908.972972972973,5175.0
True,True,8.549027421095753,3.1802720250558627,2.6881434439760388,0.9282311438066341,0.9090909090909091,4069.25,4715.0
True,True,18.97877766836094,9.841048962470609,1.928531980833776,0.8550599671206038,0.9407894736842105,6272.727272727273,10838.0
True,True,11.161021654249705,8.24131360611625,1.3542770211321453,0.6743614954689992,0.96,4645.958333333333,7682.0
True,True,10.535053002816449,9.527063635548085,1.1058027315414638,0.4268542659429461,0.9294117647058824,5729.696202531645,8025.0
True,True,10.040369483091672,9.375241024426199,1.0709452104989192,0.35791392523253107,0.9487179487179487,4460.459459459459,6176.0
True,True,19.724021325802017,12.209900052063784,1.6154121840099773,0.7853617802844375,0.9444444444444444,6615.508021390375,9381.0
True,False,3.0237157840738176,2.799416848895061,1.0801234458762559,0.377964473009227,1.0,2968.0,3816.0
True,False,2.0,2.0,0.999999995,0.0,1.0,2330.5,2473.0
True,False,19.907926893559452,10.511208196572117,1.8939713211191127,0.8492499040469195,0.8166666666666667,4295.551020408163,5563.0
True,False,10.051700585080846,8.854288079156998,1.1352353214472664,0.47334963638373384,0.9459459459459459,4499.257142857143,6520.0
True,False,4.346129984141888,3.067356324605907,1.4168976506279563,0.7084437526351621,1.0,3062.2727272727275,3718.0
True,False,3.4641016151377544,2.7386127875258306,1.2649110594485495,0.6123724356957945,1.0,3437.125,4151.0
True,False,2.0,2.0,0.999999995,0.0,1.0,2582.25,2717.0
True,False,5.023329300385182,4.185231503739276,1.2002512367343596,0.5530336796581785,0.8888888888888888,2775.6875,3040.0
True,False,3.8297084310253524,1.8856180831641272,2.0310095903879346,0.8703882797784891,1.0,2661.3333333333335,2847.0
True,False,4.812007640060365,2.9739842756814756,1.6180339833092676,0.7861513777574233,0.8333333333333334,3420.3,3621.0
False,True,12.142136137743474,6.696414526633187,1.8132294635164985,0.8341734517243831,0.9552238805970149,20677.8125,27461.0
False,True,21.212979564221765,8.366402931242888,2.535495805449507,0.9189387895982141,0.8389261744966443,33858.04,65535.0
False,True,11.955170706971272,3.6287247577042874,3.29459285900449,0.9528226337516377,0.8648648648648649,18481.40625,25001.0
False,True,4.742873420478221,3.686025552052299,1.2867174523438443,0.6292889820590859,1.0,14226.0,15848.0
False,True,10.589534349484481,10.312710820905489,1.0268429439279338,0.22715437480055622,0.9139784946236559,30898.870588235295,55338.0
False,True,8.581135149526629,4.9993876956109045,1.7164372228814868,0.8127574959975064,0.9714285714285714,19080.735294117647,21750.0
False,True,14.544270345177054,12.523266779048031,1.1613799011210437,0.5085292896767123,0.8933333333333333,42010.0447761194,65535.0
False,True,27.99982893269743,8.987344171104407,3.1154730884309667,0.9470864679508928,0.813953488372093,41101.90857142857,65535.0
False,True,5.695310541255228,4.169006159014704,1.366107487099557,0.681297303141852,0.95,19387.684210526317,21308.0
False,True,4.999309771558982,3.9930441780670143,1.2520046200588353,0.6017040856918728,0.9411764705882353,15383.625,17597.0
True,True,19.15057890656451,9.200736798319042,2.08141796744464,0.8770266627977498,0.8129496402877698,3594.7433628318586,4144.0
True,True,27.709353023326248,10.419433264281748,2.6593915709140483,0.9266091698219079,0.7003610108303249,4403.644329896907,8513.0
True,True,12.015764524564336,11.498553777194712,1.0449805033695292,0.2902341808557825,0.9391304347826087,5623.592592592592,9415.0
True,True,10.579340102726414,9.971641684941469,1.0609426638437305,0.3340425274582233,0.9431818181818182,4085.0481927710844,5480.0
True,True,13.884109596406299,9.264282623894216,1.498670770860339,0.7448267026053539,0.9528301886792453,3704.930693069307,4548.0
True,True,19.125054407633577,10.542731597664199,1.8140511510062844,0.834338554121265,0.8869047619047619,3891.6778523489934,6521.0
True,True,10.43471375337851,9.380608608614821,1.112370654999072,0.4379877838634143,0.9625,3543.7922077922076,4893.0
True,True,17.545244416298015,11.80304921945044,1.4865009943803256,0.7398965137408683,0.9132947976878613,3646.5822784810125,4722.0
True,True,9.996469702215935,8.89459716900104,1.1238811045671937,0.4564017146254095,0.9459459459459459,3874.4142857142856,5105.0
True,True,8.92162952976446,8.435437704617414,1.0576368211817324,0.3256100596188624,0.8939393939393939,3195.728813559322,4399.0
True,True,10.911946374246417,10.054758385210155,1.0852519717872688,0.38850884031377386,0.945054945054945,4760.186046511628,7644.0
True,True,14.701563057119891,10.690531740160989,1.3751947424784086,0.6864576998963865,0.9461538461538461,6281.382113821138,10515.0
True,True,9.27586636451194,6.140876916485017,1.5105116867765271,0.7494797077667821,1.0,3038.3863636363635,4302.0
True,True,11.485803974288096,10.76301483693065,1.067154894575247,0.34913861770338,0.9509803921568627,4371.670103092783,6521.0
True,True,11.51189262107528,10.977634893656585,1.048667834383956,0.3011056064236502,0.9428571428571428,4545.010101010101,7099.0
True,True,10.342468806040415,7.776568135209991,1.3299528291809417,0.6592699119472608,1.0,2658.873015873016,3682.0
True,True,14.934667347760485,9.564449091210031,1.5614770061216643,0.7680254750032498,0.9090909090909091,3322.172727272727,4713.0
True,True,10.364263348371603,9.566999314484107,1.0833348050780265,0.3846183965874591,0.9176470588235294,4158.153846153846,6482.0
True,True,9.44845175780907,6.360079899592486,1.4855869567862816,0.7395199762850476,1.0,3677.2127659574467,4473.0
True,False,11.346944742226846,9.975011446065205,1.1375370135868315,0.47665162896430696,0.9468085106382979,3293.61797752809,4511.0
True,False,19.993990483317752,11.896302285545167,1.6806895106225523,0.8037302185691385,0.9154228855721394,3746.1195652173915,4890.0
True,False,10.642462129308377,9.92953896493532,1.0717982130059267,0.35984669558171006,0.9540229885057471,4701.108433734939,6153.0
True,False,11.85721708489074,7.973264571370805,1.4871219892281795,0.7401518278554597,0.9024390243902439,3308.2162162162163,3829.0
True,False,4.312594463574638,2.66092866090476,1.620710284619649,0.7869526281849771,1.0,2395.0,2619.0
True,False,2.3094010767585034,1.3333333333333333,1.7320507945784966,0.816496580927726,1.0,2362.0,2452.0
True,False,6.882546661870331,4.834885063510309,1.4235181513576995,0.7116986535305467,0.896551724137931,2567.1153846153848,2789.0
True,False,3.0237157840738176,2.799416848895061,1.0801234458762559,0.377964473009227,1.0,2815.4285714285716,2931.0
True,False,7.452984893626837,4.456601866785814,1.6723470257572284,0.8015244402335452,0.9285714285714286,2399.3076923076924,2856.0
True,False,10.316356713139026,6.448053797652538,1.599917900947972,0.7805990716740108,0.8947368421052632,2971.9803921568628,3649.0
True,False,8.517703962136608,7.457120930660968,1.1422241948219811,0.48324553340116305,0.9423076923076923,2792.8571428571427,3317.0
True,False,3.098386676965933,1.7888543819998317,1.7320507978864188,0.816496580927726,1.0,2254.6,2343.0
True,False,18.643342536534767,10.279970225197916,1.8135599724502347,0.8342398919763286,0.9079754601226994,4684.614864864865,7278.0
False,True,4.618802153517006,4.026578365477733,1.1470786665040411,0.4898979485566357,1.0,16722.2,17856.0
False,True,16.702815198258858,9.254733948642553,1.8047860989738012,0.8324619063868824,0.937007874015748,24304.58823529412,31958.0
False,True,18.070262689004963,9.791115735101606,1.8455774765041795,0.840484346175223,0.9383561643835616,49271.00729927007,65535.0
False,True,21.150566915407364,10.466032078800598,2.0208773235121242,0.8689871862685598,0.8877005347593583,40444.98795180723,65535.0
False,True,13.231874923197084,7.7307817209431136,1.711583043437299,0.8115705423079207,0.9090909090909091,39257.2625,48896.0
False,True,23.326254533447692,7.305282661551186,3.1930666590475205,0.9496942631224236,0.635036496350365,33236.057471264365,51002.0
False,True,9.725757625693724,6.101966364868387,1.5938727007330482,0.7786949862319916,0.9791666666666666,21395.68085106383,27117.0
False,True,5.602338368222782,4.7002407233912535,1.191925836568941,0.5441647649087309,0.9545454545454546,23133.714285714286,24524.0
False,True,13.892803058468393,2.7548701860933393,5.04299733547144,0.9801424305785167,0.7837837837837838,16772.310344827587,18725.0
False,True,14.846468094641185,11.125914022775326,1.3344043510407906,0.6621197660063887,0.9064748201438849,44083.10317460317,65535.0
False,True,6.201281134160574,5.798770986007757,1.0694130081063609,0.3544039575173799,0.9032258064516129,19056.64285714286,27276.0
False,True,9.672106646525092,4.993230164740948,1.9370440192108485,0.8564376172079985,0.926829268292683,19805.394736842107,25986.0
False,True,17.524298092428765,10.038640317080016,1.745684427517101,0.8196663561968682,0.7687074829931972,28194.911504424777,50785.0
True,True,22.731679078959072,10.500529572034386,2.1648126317220475,0.8869144368429066,0.9104477611940298,4603.92349726776,6255.0
True,True,12.623582790853233,6.835505032987037,1.84676665607972,0.8407091706516608,0.868421052631579,2961.0757575757575,3522.0
True,True,10.879595185384863,10.862578258796981,1.0015665633118394,0.05590868846039464,0.9587628865979382,4813.612903225807,7047.0
True,True,11.22705835731225,10.067710327760821,1.1151550829986714,0.4425653387952799,0.967391304347826,3830.7303370786517,5092.0
True,True,11.276602557587076,10.29602553290742,1.0952384015165095,0.40786281354950005,0.9479166666666666,4700.087912087912,6631.0
True,True,10.608742902513264,9.832721627274063,1.0789223262761192,0.3754299306009885,0.9534883720930233,4811.987804878048,6763.0
True,True,10.408475901442067,9.790742025459549,1.0630936719346955,0.33937578032706056,0.9523809523809523,4627.6375,6814.0
True,True,11.138589853360715,10.086710734128426,1.1042836595512167,0.42420875663465046,1.0,4417.465909090909,5953.0
True,True,10.17207204727007,9.137661719126076,1.1132029559429668,0.43936467789786665,0.9358974358974359,3821.2602739726026,5111.0
True,True,11.058377059045911,10.25880909924247,1.0779396459461446,0.3733371744443462,0.956989247311828,4013.067415730337,5525.0
True,True,10.475757357224213,9.483685786113737,1.104608227480186,0.42477630420588086,0.975,4716.717948717948,6917.0
True,True,10.939474336796632,10.452006718541872,1.0466386619254275,0.29518674973492254,0.9782608695652174,4761.722222222223,6531.0
True,True,12.78849249861709,12.225541529374087,1.0460471184388798,0.2934322209011014,0.9457364341085271,5986.934426229508,9470.0
True,True,10.880667198705115,9.92662396376245,1.0961095360783628,0.4094833743280174,0.9659090909090909,4859.294117647059,7174.0
True,True,10.135215877996067,9.403709622376267,1.0777891145321288,0.3730150522335245,0.9615384615384616,3810.5333333333333,5080.0
True,True,12.64080730196443,11.490977095983077,1.1000637443949535,0.41671272639074725,0.9743589743589743,5047.403508771929,8395.0
True,True,10.785028821455073,10.12859849959122,1.0648095895243799,0.3435482093162044,0.9772727272727273,4496.674418604651,6539.0
True,True,12.615699434156037,8.22754362344622,1.5333494413656212,0.7580752762370344,0.9529411764705882,3260.6543209876545,3810.0
True,True,20.50438603766863,10.649721829708302,1.925344750434369,0.8545388367404672,0.9021739130434783,4548.259036144578,6021.0
True,True,13.96700950227845,9.060191091294438,1.5415800115168619,0.7610569153759852,0.9238095238095239,4857.701030927835,7601.0
True,True,14.084509389561102,12.895588489120534,1.0921959389849987,0.40212078125167433,0.9517241379310345,5243.166666666667,8612.0
True,False,7.723093268321927,7.556752371879328,1.0220122187464387,0.20642758065951328,0.86,2794.3953488372094,3315.0
True,False,4.47213595499958,0.0,447213595.499958,1.0,1.0,2800.5,2924.0
True,False,12.560706508208165,7.913830897843313,1.587184090041573,0.7765572965360854,0.9058823529411765,3293.5844155844156,4451.0
True,False,10.27012223025877,3.498862800838347,2.9352743406929953,0.9401779862064245,0.6333333333333333,2996.2105263157896,3236.0
True,False,11.224712770343688,5.92687186254266,1.8938679647090508,0.8492319890808968,0.74,2947.4864864864867,3629.0
True,False,11.103481289404318,4.819413981248513,2.3039069292588126,0.9008910414914276,0.6888888888888889,3039.7741935483873,3387.0
True,False,18.706075705697405,11.22384099552009,1.6666376240092329,0.7999921586400404,0.9142857142857143,4314.95625,5952.0
True,False,4.418071998329191,3.371873174730685,1.310272289698246,0.6461621652955031,0.9230769230769231,3132.9166666666665,3575.0
True,False,5.488158106242503,2.9985382625532413,1.8302778245246016,0.8375470946075251,0.8571428571428571,2314.0,2536.0
True,False,20.799189324959066,7.391200423459437,2.8140475301958556,0.9347295080106586,0.7253521126760564,3778.640776699029,4297.0
True,False,7.052261392701781,5.85101352322894,1.2053059444574417,0.5582617714417355,0.9142857142857143,2711.78125,3069.0
